Time,Ambient Dry Bulb (C),Ambient Relative Humidity (-),Ambient Pressure (kPa),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Wind Speed (m/s),Sky Temperature (C),Mains Temperature (C),Ground Temperature (C),Ambient Humidity Ratio (-),Ambient Wet Bulb (-),apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time,dni_extraterrestrial,airmass,Exterior Wall Irradiance (W),"Exterior Wall Irradiance - North, poa_global (W/m^2)","Exterior Wall Irradiance - North, poa_direct (W/m^2)","Exterior Wall Irradiance - North, poa_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - North, poa_ground_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_global (W/m^2)","Exterior Wall Irradiance - East, poa_direct (W/m^2)","Exterior Wall Irradiance - East, poa_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_sky_diffuse (W/m^2)","Exterior Wall Irradiance - East, poa_ground_diffuse (W/m^2)",Window Irradiance (W),"Window Irradiance - North, poa_global (W/m^2)","Window Irradiance - North, poa_direct (W/m^2)","Window Irradiance - North, poa_diffuse (W/m^2)","Window Irradiance - North, poa_sky_diffuse (W/m^2)","Window Irradiance - North, poa_ground_diffuse (W/m^2)","Window Irradiance - East, poa_global (W/m^2)","Window Irradiance - East, poa_direct (W/m^2)","Window Irradiance - East, poa_diffuse (W/m^2)","Window Irradiance - East, poa_sky_diffuse (W/m^2)","Window Irradiance - East, poa_ground_diffuse (W/m^2)",Horizontal Irradiance (W/m^2),Occupancy (Persons),MELs (kW),TV (kW),Indoor Lighting (kW),Dishwasher (L/min),Dishwasher (kW),Cooking Range (kW),Cooking Range (therms/hour),Water Heating (L/min),Water Heating Setpoint (C),Refrigerator (kW),Exterior Lighting (kW),HVAC Heating Setpoint (C)
2025-01-01 05:43:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,111.47179496460441,111.47179496460441,-21.471794964604406,-21.471794964604406,101.3752217062152,-3.708509094576584,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:44:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,111.30038333488126,111.30038333488126,-21.30038333488126,-21.30038333488126,101.54013232220677,-3.7088356704989565,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:45:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,111.12907231230587,111.12907231230587,-21.129072312305865,-21.129072312305865,101.70497134972095,-3.7091622437219485,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:46:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,110.95786327111021,110.95786327111021,-20.957863271110217,-20.957863271110217,101.8697420204407,-3.709488814107317,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:47:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,110.78675747025062,110.78675747025062,-20.786757470250627,-20.786757470250627,102.03444765694678,-3.70981538201886,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:48:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,110.6157565126291,110.6157565126291,-20.6157565126291,-20.6157565126291,102.19909123100842,-3.7101419469254324,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:49:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,110.44486165553175,110.44486165553175,-20.44486165553176,-20.44486165553176,102.36367602767598,-3.710468509052589,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:50:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,110.27407427161796,110.27407427161796,-20.274074271617962,-20.274074271617962,102.52820520190187,-3.710795068422158,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:51:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,110.10339573298349,110.10339573298349,-20.103395732983483,-20.103395732983483,102.69268189045476,-3.7111216250705183,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:52:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,109.93282741153281,109.93282741153281,-19.932827411532813,-19.932827411532813,102.85710921189246,-3.7114481789176352,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:53:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,109.76237067941952,109.76237067941952,-19.762370679419526,-19.762370679419526,103.021490266451,-3.711774730028992,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:54:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,109.59202690783155,109.59202690783155,-19.592026907831553,-19.592026907831553,103.18582813753869,-3.712101278368209,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:55:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,109.42179746899535,109.42179746899535,-19.421797468995344,-19.421797468995344,103.35012589011205,-3.712427823957114,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:56:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,109.25168373498131,109.25168373498131,-19.251683734981317,-19.251683734981317,103.51438657213708,-3.712754366766603,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:57:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,109.0816870781102,109.0816870781102,-19.0816870781102,-19.0816870781102,103.67861321450005,-3.7130809068257804,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:58:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,108.9118088713397,108.9118088713397,-18.911808871339705,-18.911808871339705,103.84280883093481,-3.7134074441419216,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 05:59:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,108.74205037328427,108.74205037328427,-18.742050373284275,-18.742050373284275,104.00697652954193,-3.713733978860546,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03155827543427626,0.003326813322368421,23.33333333333337
2025-01-01 06:00:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,108.57241318548645,108.57241318548645,-18.57241318548646,-18.57241318548646,104.17111907080533,-3.7140605106469593,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:01:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,108.40289856816365,108.40289856816365,-18.402898568163653,-18.402898568163653,104.3352395296011,-3.714387039661233,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:02:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,108.23350789606245,108.23350789606245,-18.233507896062452,-18.233507896062452,104.49934085469613,-3.7147135659179185,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:03:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,108.06424254496523,108.06424254496523,-18.06424254496523,-18.06424254496523,104.66342597875314,-3.7150400893806363,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:04:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,107.89510389051024,107.89510389051024,-17.895103890510246,-17.895103890510246,104.82749781975048,-3.715366610122146,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:05:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,107.72609331014436,107.72609331014436,-17.72609331014436,-17.72609331014436,104.99155927936192,-3.715693128062412,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:06:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,107.55721218196621,107.55721218196621,-17.5572121819662,-17.5572121819662,105.155613244341,-3.71601964328147,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:07:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,107.38846188507966,107.38846188507966,-17.38846188507967,-17.38846188507967,105.31966258644849,-3.716346155728388,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:08:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,107.21984380000295,107.21984380000295,-17.219843800002945,-17.219843800002945,105.48371016231084,-3.7166726653740625,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:09:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,107.05135930749465,107.05135930749465,-17.051359307494646,-17.051359307494646,105.64775881481756,-3.716999172269425,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:10:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,106.88300967764643,106.88300967764643,-16.883009677646427,-16.883009677646427,105.81181148150267,-3.717325676618202,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:11:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,106.71479652017987,106.71479652017987,-16.71479652017987,-16.71479652017987,105.97587075589718,-3.7176521779983887,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:12:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,106.54672110748996,106.54672110748996,-16.54672110748995,-16.54672110748995,106.13993954744711,-3.717978676657367,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:13:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,106.37878482666197,106.37878482666197,-16.378784826661967,-16.378784826661967,106.30402064137343,-3.71830517250055,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:14:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,106.21098906538272,106.21098906538272,-16.210989065382716,-16.210989065382716,106.46811681003965,-3.7186316655861447,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:15:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,106.04333521388023,106.04333521388023,-16.04333521388023,-16.04333521388023,106.63223081129217,-3.7189581558995997,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:16:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,105.87582466372588,105.87582466372588,-15.875824663725876,-15.875824663725876,106.79636538986523,-3.719284643440915,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:17:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,105.70845880823066,105.70845880823066,-15.708458808230663,-15.708458808230663,106.9605232772185,-3.719611128239194,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:18:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,105.54123904281816,105.54123904281816,-15.541239042818164,-15.541239042818164,107.12470719139685,-3.7199376102507813,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:19:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,105.37416676384842,105.37416676384842,-15.37416676384842,-15.37416676384842,107.28891983840691,-3.7202640895266086,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:20:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,105.20724337054995,105.20724337054995,-15.207243370549945,-15.207243370549945,107.45316391053768,-3.72059056602302,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:21:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,105.0404701520539,105.0404701520539,-15.040470152053905,-15.040470152053905,107.61744219791007,-3.7209170399582945,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:22:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,104.87384873502798,104.87384873502798,-14.873848735027972,-14.873848735027972,107.7817571476267,-3.721243510932254,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
2025-01-01 06:23:00,0.6,0.59,102.9,0,0,0,3.1,-16.759752756168382,12.43753247303448,9.236100170605994,0.002284845062557524,-1.8906841903858989,104.70738041301013,104.70738041301013,-14.707380413010124,-14.707380413010124,107.94611152461414,-3.721569979126798,1413.981805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09087344583272675,0.0035961116876170917,0.007680432679835014,0.0,0.0,0.0,0.0,0.0,51.666666666666686,0.03331151295840273,0.003753327850877193,23.33333333333337
